"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"34",34,"Hispanic",-4.33746779404086,5.32277227722772,7.9402697495183,7.89519224790066,13.0000674393465,0.0000144133645938927,1
"35",35,"Adults.65.and.Older.Living.in.Poverty",-4.82154847989694,10.3042079207921,11.5255619781631,4.39215599376896,5.45695835000588,0.00000142448090489652,1
"36",36,"Median.Earnings.2010",-5.17283701225389,24227.6196866337,25437.6549794984,3870.20751783483,5039.23765126629,0.000000230566123539992,1
"37",37,"Graduate.Degree",-5.25968265167637,5.50433168316832,6.44500642260758,2.72339284950933,3.852791773197,0.000000144304227633513,1
"38",38,"Precincts",-5.33929859561807,12.0742574257426,54.8940269749518,10.4679818613983,172.764979923659,0.0000000933068598984731,1
"39",39,"Total.Population",-6.00323174496455,10715.7524752475,97754.0353243417,18855.4032141831,312335.107369242,0.0000000019342822462983,1
"40",40,"RenterOccupied",-6.08359790563671,0.255042277044021,0.276607515447766,0.0630345288189101,0.0763641213991834,0.00000000117515101631612,1
"41",41,"Asian",-6.17888183326087,0.424628712871287,1.07052023121387,0.743132659270591,2.25188023609073,0.000000000645571910845587,1
"42",42,"Preschool.Enrollment.Ratio.enrolled.ages.3.and.4",-6.27986744395684,38.7821782178218,42.9835099550417,20.3716014406175,14.412260241159,0.000000000338861818267812,1
"43",43,"Freq",-6.29913987319044,1.05445544554455,2.78998073217726,1.22150894773679,5.93533575027387,0.000000000299301817380652,1
"44",44,"Votes",-6.91322316225863,5371.62747524752,41748.3280346821,9304.25495420956,113354.385313695,0.00000000000473763752176989,1
"45",45,"Gini.Coefficient",-7.32768670518363,0.419334158415842,0.431758831085421,0.0375312374389345,0.0365269710670406,0.000000000000234159327507366,1
"46",46,"HIV.prevalence.rate",-8.0422918173946,73.3625,149.192886962107,30.8144940410747,203.122971891419,0.000000000000000881736049669357,1
"47",47,"TotalFemale",-8.53594818588669,0.492088729882208,0.500641601947002,0.022612389515637,0.021585186385094,0.0000000000000000139010651990967,1
"48",48,"Children.Under.6.Living.in.Poverty",-9.05997785489958,19.8761138613861,24.8762524084778,12.200401409437,11.8891415997405,0.000000000000000000130477043207325,1
"49",49,"Child.Poverty.living.in.families.below.the.poverty.line",-9.53040599162332,16.9170792079208,21.1447174052665,8.02075157484692,9.55612911157457,0.0000000000000000000015666931306743,1
"50",50,"Poverty.Rate.below.federal.poverty.threshold",-10.288646062977,12.4336633663366,15.4779865125241,4.04603680253527,6.37423571993581,0.000000000000000000000000792833208280978,1
"51",51,"Low.birthweight",-10.7661120975294,0.0724752475247525,0.0827938342967245,0.0162837427639986,0.0206469982361897,0.00000000000000000000000000497571484557637,1
